0.61803883,0.62847155,0.9163376,0.22112739,0.97893804,0.8518819,0.67265284,0.22973014,0.13921337,0.31909683,0.1709532,0.27946573,0.6183421,0.878781,0.3510377,0.015641432,0.015339134,0.21051212,0.47415182,0.19584043,0.7727116,0.5718285,0.41594666,0.33101895,0.6551545,0.07501058,0.16162366,0.9595427,0.44434682,0.015238257,0.473635,0.6446749,0.02756103,0.70180327,0.22216442,0.4052851,0.055367775,0.34664306,0.1589819,0.21269843,0.0670403,0.7555058,0.82409394,0.6176963,0.69161874,0.1700161,0.5472554,0.96101,0.18672217,0.4813442,0.95470095,0.07096895,0.22034809,0.19978087,0.5147596,0.476293,0.9291943,0.104038954,0.5928779,0.8530919,0.19552793,0.054041944,0.9350029,0.36041364,0.9799794,0.43945277,0.76760083,0.31823456,0.24825571,0.21850815,0.37074,0.7886916,0.07616183,0.9426197,0.45161393,0.91279817,0.28205407,0.3377112,0.59508663,0.057778213,0.073681995,0.72617036,0.5312905,0.30143687,0.6033215,0.16059163,0.7752691,0.038034882,0.548072,0.6590834,0.6698709,0.6897649,0.8675224,0.5424422,0.3172007,0.1567725,0.072580166,0.5105489,0.51292807,0.29442883,0.10431209,0.809994,0.5249874,0.3216184,0.33724055,0.42445147,0.8449422,0.6297814,0.28704566,0.9784476,0.66885906,0.39585805,0.8436502,0.02954546,0.77881,0.28284627,0.8170473,0.53529644,0.7945407,0.9186845,0.47092423,0.8624195,0.7959018,0.62764,0.2344956,0.0777547,0.08018737,0.9680995,0.26486486,0.6908949,0.8271758,0.9755431,0.42875063,0.6190966,0.90118176,0.6994261,0.2500886,0.6932919,0.6733374,0.33605736,0.6928142,0.63587666,0.14820637,0.3424829,0.43314606,0.651517,0.15545218,0.83595425
0.92471385,0.88455236,0.23406112,0.9125126,0.30982003,0.18311593,0.6518816,0.43513396,0.2915297,0.0759761,0.22018918,0.49051148,0.73086905,0.5910695,0.07816909,0.013465855,0.45969233,0.3519839,0.19105762,0.32307228,0.05899803,0.13179047,0.17796522,0.34032464,0.2830554,0.27712885,0.116275005,0.2328069,0.21619937,0.37341806,0.86816716,0.59135365,0.22333153,0.17138556,0.051319294,0.25564626,0.56107235,0.5095413,0.36122638,0.87216115,0.12542026,0.117951125,0.6054721,0.64903146,0.007998181,0.42267174,0.119141355,0.15910615,0.9863127,0.570432,0.16382207,0.02796404,0.94195735,0.8483648,0.33071837,0.5539604,0.47934058,0.15738875,0.8556483,0.5913141,0.458282,0.8066479,0.91641736,0.087621905,0.18126567,0.7903641,0.5196264,0.30786017,0.63126945,0.46916533,0.80059296,0.18811077,0.5993816,0.6692155,0.8396661,0.3718504,0.67416114,0.43558007,0.13304245,0.5718284,0.33884722,0.605218,0.79114825,0.5485107,0.9459536,0.08875915,0.07041932,0.64194596,0.6428902,0.3788075,0.8483369,0.70387626,0.12137219,0.92590046,0.41094947,0.049825255,0.17486349,0.71797395,0.1540727,0.28940612,0.06360852,0.27832475,0.9051838,0.8255929,0.93875945,0.32762095,0.4644507,0.42942074,0.36344615,0.81366843,0.71949506,0.6018873,0.4676974,0.21114998,0.9289037,0.18238473,0.15080072,0.9244981,0.5538012,0.22781391,0.1218772,0.4749842,0.14935985,0.6657969,0.92052984,0.8509255,0.7328717,0.008193194,0.25599477,0.49871504,0.970803,0.56509346,0.8272699,0.32773083,0.3313674,0.23206834,0.96176165,0.20293957,0.5909854,0.91774404,0.71973133,0.8406086,0.206356,0.46218964,0.45640856,0.84854287,0.0012870096,0.5091515
0.3381811,0.5053815,0.9360995,0.1562393,0.65152305,0.9653347,0.40294576,0.58239555,0.40347055,0.9709518,0.16195682,0.9648667,0.07116445,0.57737476,0.015778007,0.90995157,0.028332984,0.27256417,0.24521394,0.23451427,0.36375922,0.46049774,0.44841397,0.90236425,0.38405874,0.5893267,0.01360268,0.94076896,0.306421,0.9555307,0.82178515,0.7482298,0.38001734,0.78220856,0.21651003,0.37723818,0.8549783,0.8654293,0.9647876,0.16564645,0.7447329,0.8154129,0.94713724,0.43548405,0.84776914,0.2282857,0.7526272,0.075648755,0.3645135,0.40181887,0.7272946,0.45894074,0.2285319,0.15487227,0.67185944,0.69245887,0.16655374,0.513959,0.9085654,0.90240395,0.8234534,0.4529487,0.8034189,0.031651117,0.2513973,0.7142871,0.913975,0.9453902,0.092497155,0.5201987,0.9236736,0.64967924,0.67561316,0.50767386,0.58576864,0.3180643,0.032863174,0.851316,0.7724328,0.05148107,0.82749224,0.79347557,0.10315837,0.47124112,0.24615173,0.186106,0.1984059,0.41967028,0.4203485,0.26266658,0.08223035,0.90115947,0.60087705,0.24684912,0.1401303,0.72024167,0.8532948,0.011855026,0.9061767,0.85570294,0.16448344,0.52780473,0.85205,0.4310212,0.046710942,0.8953641,0.15270308,0.2917383,0.017460719,0.7658411,0.86214316,0.9718094,0.7014089,0.06907038,0.6304658,0.6865286,0.830777,0.90515536,0.5177536,0.83086675,0.68325233,0.23364525,0.64510125,0.8408795,0.60976136,0.90246695,0.4653944,0.7554238,0.95315844,0.2647106,0.50999,0.6179506,0.83387804,0.5670637,0.66385204,0.27394396,0.85263366,0.64541,0.99029446,0.19977383,0.7141012,0.6793993,0.93271095,0.84206206,0.57472664,0.1791097,0.81808597,0.91379493
0.9576805,0.8824854,0.08535246,0.09489219,0.78559595,0.52476394,0.42793077,0.5737009,0.23239486,0.712278,0.40743908,0.20475844,0.12048268,0.6300115,0.86219066,0.5096656,0.3695745,0.9821953,0.3936314,0.427774,0.9798375,0.102831095,0.85059226,0.57407117,0.8636362,0.9463175,0.115152195,0.94983155,0.06904072,0.28264052,0.952031,0.6884698,0.28586602,0.017071942,0.17516756,0.66674334,0.753874,0.24439661,0.8419119,0.09241559,0.023215171,0.8035931,0.91133714,0.37270314,0.03177874,0.9263944,0.1309837,0.6014403,0.9581697,0.52522904,0.5241251,0.33066985,0.7031603,0.22763798,0.7985519,0.46107253,0.3716688,0.014854282,0.67346555,0.8241965,0.22654034,0.57870495,0.049773768,0.38715073,0.9484112,0.29509917,0.82679814,0.37231484,0.64211905,0.16389908,0.043010134,0.38701195,0.37859747,0.8049671,0.37980235,0.8473516,0.8445474,0.23372346,0.74280065,0.8794153,0.1603462,0.96705383,0.24338333,0.025031094,0.39846852,0.8122832,0.16227956,0.2801127,0.66310763,0.012916539,0.8805733,0.952421,0.1574972,0.99133134,0.033187035,0.38600624,0.13318911,0.91329336,0.25737384,0.08295933,0.8566941,0.413921,0.056140352,0.10594955,0.34757587,0.8159788,0.14385493,0.6878609,0.11243018,0.83526963,0.031807613,0.52952516,0.3931817,0.11546215,0.6656724,0.40464395,0.9517718,0.4062184,0.35947862,0.31095612,0.081140645,0.012344116,0.8366681,0.08788392,0.23937593,0.8383162,0.44316724,0.24698494,0.7470991,0.29294544,0.1472265,0.20028903,0.10248618,0.9877835,0.5885049,0.6798903,0.75736964,0.927567,0.54941314,0.14876676,0.44974884,0.89146084,0.099157356,0.22223361,0.49048537,0.17384553,0.6223908,0.38367358
0.14168052,0.049070634,0.24460025,0.5106501,0.65696144,0.9198962,0.11239857,0.8181276,0.59997874,0.036792636,0.1826514,0.10830911,0.96468395,0.28307217,0.18506911,0.18334457,0.21754575,0.0135853,0.50983644,0.51829296,0.2415504,0.21677119,0.044682965,0.7689642,0.29680404,0.16642588,0.70464754,0.14363709,0.24503884,0.0023293346,0.41016755,0.6725763,0.55215216,0.23405492,0.49867263,0.27845612,0.90910274,0.92027265,0.38404176,0.48845562,0.11818228,0.34067878,0.6950178,0.5025307,0.29540625,0.86440235,0.7694195,0.48487756,0.8007661,0.6071173,0.580418,0.5984309,0.4508485,0.3957174,0.519498,0.41387808,0.0010566858,0.8552072,0.23038344,0.6402848,0.8402974,0.8154946,0.7869891,0.034366976,0.75486326,0.58684504,0.07997736,0.04093468,0.9609637,0.8673704,0.8499555,0.91815233,0.38025317,0.8151885,0.058700047,0.5188181,0.8305966,0.7251877,0.938052,0.7528625,0.06631597,0.90812093,0.9881535,0.76926595,0.44440582,0.36804834,0.1341123,0.82176113,0.415451,0.594868,0.036007077,0.28660867,0.094003424,0.53259313,0.6231141,0.38037005,0.65214735,0.73725075,0.12155696,0.76291937,0.6283622,0.73709625,0.75520104,0.7587421,0.49089265,0.0047820304,0.36087346,0.32405365,0.22173095,0.92938465,0.19646876,0.19944428,0.98898447,0.9653805,0.45432922,0.23684053,0.42603546,0.046919525,0.4007653,0.80014664,0.08559116,0.11589428,0.3587869,0.9990464,0.41507736,0.3967541,0.71483433,0.008370276,0.71109307,0.26299298,0.9660094,0.08202435,0.07041682,0.70043606,0.28510836,0.5157774,0.62073433,0.8790874,0.81868,0.19755763,0.23042774,0.080883875,0.41948855,0.38913292,0.5859981,0.88420475,0.3253726,0.9407505
0.17351778,0.79973936,0.715703,0.5995023,0.8938311,0.14992978,0.45302954,0.19429515,0.9041681,0.47223735,0.33882266,0.5424237,0.42133668,0.18814173,0.07759621,0.9820833,0.9066898,0.39901203,0.4303169,0.26104754,0.41024688,0.7076838,0.30365363,0.43132973,0.42264217,0.8537808,0.42836624,0.6519015,0.88800853,0.20215778,0.33686846,0.96490455,0.8141916,0.7145517,0.5257509,0.24187513,0.064242944,0.7235378,0.6023243,0.5659553,0.5115245,0.8643308,0.91843057,0.571696,0.26500034,0.6488645,0.1520166,0.5672829,0.51563245,0.8280236,0.9391357,0.94705814,0.5401932,0.0067209257,0.7257209,0.17627911,0.5220997,0.43179396,0.7543368,0.027676668,0.76605296,0.31907004,0.8096093,0.5828674,0.6609027,0.3959926,0.11507848,0.07517946,0.4501737,0.49473447,0.59477913,0.6016522,0.17566194,0.02578124,0.8175094,0.7503049,0.843372,0.49679512,0.3781177,0.5769662,0.56680524,0.547464,0.8939017,0.36900353,0.80560803,0.4757708,0.8639697,0.63056916,0.9544886,0.11030328,0.67056954,0.31705102,0.25027078,0.30074906,0.15872449,0.14198825,0.19498713,0.55935,0.70130676,0.07293072,0.4709063,0.47577837,0.2590274,0.6671309,0.31608254,0.18690783,0.05745492,0.42066893,0.9348036,0.77613187,0.65809107,0.6522753,0.52070713,0.5199996,0.47480416,0.9750415,0.76520425,0.8216147,0.69799334,0.3889587,0.55016464,0.065814614,0.9185409,0.50332105,0.2304184,0.32150364,0.6005464,0.81579804,0.7467198,0.89442277,0.8552731,0.4993969,0.3486485,0.06486338,0.8334925,0.7468241,0.24381527,0.9412145,0.96449894,0.35211867,0.8852603,0.9526463,0.35768285,0.3864349,0.64019793,0.9197681,0.50187665,0.31487355
0.49707526,0.1995196,0.39075747,0.6319658,0.071958065,0.9944772,0.34044582,0.23862608,0.62164533,0.3307726,0.30556118,0.6400523,0.99231887,0.4331772,0.3695847,0.19905552,0.20098487,0.7519729,0.29514349,0.16257653,0.5674591,0.27052212,0.92275095,0.35859454,0.4771006,0.6552853,0.046718564,0.83965933,0.2685248,0.6314958,0.9078159,0.51039606,0.93466073,0.87510455,0.09842969,0.8803575,0.44423378,0.60054564,0.92934275,0.12835802,0.016708229,0.06753415,0.89159435,0.46293932,0.625767,0.19400387,0.89139366,0.90199584,0.7273584,0.16221893,0.25600144,0.066729456,0.23671672,0.9169989,0.8067019,0.65852743,0.6814932,0.2955551,0.9989286,0.4680051,0.6934981,0.09923362,0.24525373,0.022543281,0.30484343,0.59286565,0.5189438,0.98026377,0.78375345,0.80732805,0.6584084,0.86887234,0.66334194,0.72466916,0.26296622,0.7586012,0.27212596,0.36690578,0.32160217,0.64495057,0.929915,0.04773652,0.5625523,0.022834953,0.7311106,0.81421834,0.40750045,0.9698001,0.28234085,0.7688861,0.89581597,0.3753579,0.9546245,0.13851291,0.28905272,0.42826957,0.83138925,0.39157808,0.41278854,0.50728655,0.119158655,0.7806408,0.025702761,0.8946211,0.0288118,0.6063061,0.15923622,0.34111792,0.44047466,0.61190206,0.3885952,0.9259352,0.93876135,0.31871825,0.069229715,0.73608726,0.99332994,0.48787892,0.534808,0.77575773,0.6775825,0.052368455,0.0964471,0.5964785,0.49164027,0.98424697,0.5375676,0.044945087,0.05436783,0.63751113,0.6128175,0.63779175,0.70421934,0.67583585,0.7093695,0.98216313,0.60212433,0.12480304,0.26333684,0.28380984,0.499284,0.27644593,0.8518436,0.8788296,0.023214225,0.33140633,0.25644132,0.72373456
0.89066535,0.98021483,0.7409829,0.6338332,0.24380843,0.14114876,0.00046858954,0.48710677,0.23116244,0.41100878,0.7319219,0.72797936,0.61864233,0.23292089,0.8242758,0.75923413,0.28831252,0.038726572,0.7586766,0.9646806,0.63437116,0.92637014,0.05956785,0.5493567,0.080575675,0.6050852,0.88943815,0.22381866,0.06499021,0.55837816,0.37256896,0.6648356,0.011503089,0.44053763,0.20800555,0.46825165,0.4569478,0.9455427,0.7478345,0.8477839,0.96575326,0.60026795,0.16292168,0.18002188,0.37457457,0.22294675,0.06573918,0.2699221,0.68695277,0.97444814,0.017301409,0.58672243,0.74461496,0.017139558,0.6101592,0.7581878,0.20196216,0.52171403,0.36693522,0.74735767,0.29404283,0.70330614,0.376857,0.23360473,0.9996804,0.09271272,0.19412115,0.5974423,0.42929798,0.42478248,0.17221493,0.87948906,0.12276233,0.5544642,0.8122557,0.17857659,0.5892081,0.45573974,0.94468564,0.38990858,0.23423275,0.15907335,0.55424625,0.41217074,0.8400784,0.06669549,0.28128046,0.7547667,0.4826452,0.0060332115,0.5895777,0.6783404,0.31852245,0.9912799,0.25276062,0.61440855,0.24464972,0.84147984,0.38675776,0.5391153,0.40798917,0.47779927,0.43886015,0.53513193,0.4663879,0.755239,0.5922073,0.32949728,0.59975916,0.73456347,0.006316564,0.46860185,0.30865458,0.049211223,0.5042093,0.18788643,0.509675,0.8038023,0.7806403,0.8992265,0.7676341,0.29224718,0.25790888,0.57959217,0.9484914,0.17356952,0.8996713,0.22039437,0.6292866,0.52881086,0.46931913,0.98096234,0.14772046,0.85530335,0.7515638,0.4136975,0.21946552,0.26890373,0.94051325,0.5156534,0.63185024,0.72524077,0.674707,0.5711752,0.6871811,0.92236924,0.61346215,0.97374517
0.11882994,0.54648185,0.05614647,0.75039387,0.48963258,0.8660317,0.04259165,0.83633524,0.09058176,0.478476,0.39363503,0.22784218,0.19602841,0.7176717,0.26832765,0.18430163,0.8639289,0.35194725,0.46101528,0.63856673,0.19950947,0.022482684,0.7041393,0.80028546,0.25815964,0.4305283,0.9026636,0.20861343,0.9758664,0.7586931,0.37899023,0.40538886,0.5765525,0.3736089,0.047392406,0.26208,0.566001,0.5967832,0.43741828,0.2631832,0.4467212,0.4659289,0.42465836,0.86699915,0.8229052,0.31646478,0.86405885,0.5806041,0.21751855,0.36340904,0.95562,0.27334884,0.27267972,0.8328366,0.48156074,0.81539035,0.3694006,0.8282854,0.6389218,0.92603916,0.7254855,0.018573996,0.92107636,0.40431443,0.3327455,0.23844363,0.65556467,0.3632316,0.45104986,0.68604994,0.79543227,0.88723665,0.33038902,0.03845965,0.92954785,0.12079675,0.25900158,0.720385,0.96098566,0.10175817,0.08573776,0.48299176,0.5071275,0.08888395,0.23629516,0.64489657,0.36017287,0.6089359,0.7355717,0.4674414,0.3720308,0.2590643,0.26531255,0.26726228,0.844015,0.10801023,0.91804683,0.0570812,0.20291117,0.16114368,0.13568507,0.43796664,0.061341155,0.6113409,0.8505927,0.9596601,0.7925553,0.7971326,0.12564744,0.37953675,0.5762152,0.15850823,0.9728919,0.70353734,0.06684352,0.8326814,0.937258,0.12413597,0.7380348,0.25950253,0.75029916,0.8283545,0.5961934,0.8393488,0.15364249,0.9383537,0.82046914,0.020636432,0.3070778,0.9594281,0.52201784,0.3522767,0.58951634,0.51272213,0.7629931,0.8099426,0.009189191,0.08101932,0.5202864,0.88316107,0.14483577,0.8387323,0.5408007,0.6031822,0.015150005,0.25733796,0.7270628,0.13937241
0.7215711,0.059104636,0.0986792,0.46037364,0.29887518,0.71630704,0.87698454,0.21817409,0.2515562,0.49296778,0.035521436,0.17629632,0.1152452,0.6515815,0.67770815,0.76805264,0.29145712,0.19050784,0.03556341,0.9289752,0.2610478,0.20209476,0.72129107,0.9401729,0.79971635,0.3808944,0.72189385,0.17841652,0.72734123,0.2560418,0.1962178,0.66576827,0.53797287,0.6606964,0.38565776,0.6792362,0.12916021,0.27414957,0.6117152,0.83602536,0.04177852,0.5674303,0.33866426,0.07435143,0.104212746,0.27279574,0.19806933,0.49042776,0.18162298,0.9800955,0.15057543,0.26371455,0.02761517,0.9225617,0.6940232,0.49936593,0.17321135,0.6753339,0.57183135,0.7184968,0.061996207,0.77223384,0.5650621,0.56826687,0.3319895,0.8434,0.96008384,0.8722381,0.88641566,0.3586826,0.1320524,0.82995653,0.64534765,0.6233603,0.2458463,0.14400297,0.75617146,0.7301112,0.7745184,0.727131,0.014325047,0.20164762,0.06766476,0.8083848,0.65405494,0.5561834,0.93472373,0.27162004,0.6090789,0.30643374,0.73628706,0.041972026,0.73677856,0.27273014,0.36334544,0.11484387,0.6888238,0.92335135,0.96583986,0.5011897,0.8735318,0.06357923,0.042217854,0.8844227,0.10877357,0.7793964,0.7131798,0.16871932,0.5559373,0.9442156,0.79117644,0.607258,0.67006326,0.8561339,0.45592958,0.28999695,0.8986449,0.81347156,0.772424,0.72029656,0.06479119,0.8868761,0.19596073,0.54962206,0.4355706,0.9704697,0.42007953,0.43419248,0.00030246578,0.10891898,0.27722153,0.2906675,0.5583598,0.92978233,0.6048357,0.22531913,0.83892137,0.28462845,0.82010895,0.76654285,0.048789453,0.3197369,0.25294527,0.11504718,0.6321967,0.81401724,0.71700114,0.18372875
